id,source,matching,destination,type,category,status,ignore
"32","chaincatcher-alibaba-cloud-web3-infrastructure-2/","exact","https://bitcoininfonews.com/chaincatcher-alibaba-cloud-web3-infrastructure/","301","","active",""
"33","chainlink-cardano-blockdag-which-is-the-best-crypto-for-2025-2/","exact","https://bitcoininfonews.com/chainlink-cardano-blockdag-which-is-the-best-crypto-for-2025/","301","","active",""
"34","changpeng-zhao-denies-wsj-claims-2/","exact","https://bitcoininfonews.com/changpeng-zhao-denies-wsj-claims/","301","","active",""
"35","circle-national-trust-bank-charter-usdc-2/","exact","https://bitcoininfonews.com/circle-national-trust-bank-charter-usdc/","301","","active",""
"36","cleanspark-record-revenue-bitcoin-mining-2/","exact","https://bitcoininfonews.com/cleanspark-record-revenue-bitcoin-mining/","301","","active",""
"37","coinbase-acquires-deribit-2-9-billion-2/","exact","https://bitcoininfonews.com/coinbase-acquires-deribit-2-9-billion/","301","","active",""
"38","coinbase-acquires-deribit-crypto-deal-2/","exact","https://bitcoininfonews.com/coinbase-acquires-deribit-crypto-deal/","301","","active",""
"39","court-blocks-trump-tariffs-2/","exact","https://bitcoininfonews.com/court-blocks-trump-tariffs/","301","","active",""
"40","crypto-firms-bank-charters-meme-coins-2/","exact","https://bitcoininfonews.com/crypto-firms-bank-charters-meme-coins/","301","","active",""
"41","crypto-firms-seek-bank-charters-2/","exact","https://bitcoininfonews.com/crypto-firms-seek-bank-charters/","301","","active",""
"42","crypto-perpetual-futures-us-trading-2/","exact","https://bitcoininfonews.com/crypto-perpetual-futures-us-trading/","301","","active",""
"43","crypto-top-gainers-2025-blockdag-polkadot-aptos-and-xrp-on-every-watchlist-2/","exact","https://bitcoininfonews.com/crypto-top-gainers-2025-blockdag-polkadot-aptos-and-xrp-on-every-watchlist/","301","","active",""
"44","crypto-vc-funding-q1-2025-2/","exact","https://bitcoininfonews.com/crypto-vc-funding-q1-2025/","301","","active",""
"45","cz-buys-mubarak-tst-tokens-2/","exact","https://bitcoininfonews.com/cz-buys-mubarak-tst-tokens/","301","","active",""
"46","defi-tvl-drops-below-95-billion-2/","exact","https://bitcoininfonews.com/defi-tvl-drops-below-95-billion/","301","","active",""
"47","elon-musk-america-party-bitcoin-3/","exact","https://bitcoininfonews.com/elon-musk-america-party-bitcoin/","301","","active",""
"47","elon-musk-america-party-bitcoin-2/","exact","https://bitcoininfonews.com/elon-musk-america-party-bitcoin/","301","","active",""
"48","elon-musk-launches-america-party-2/","exact","https://bitcoininfonews.com/elon-musk-launches-america-party/","301","","active",""
"49","elon-musk-sells-x-to-xai-2/","exact","https://bitcoininfonews.com/elon-musk-sells-x-to-xai/","301","","active",""
"50","eth-drops-to-1400-bdag-launches-devs-launchpad-xrp-etf-incoming-2/","exact","https://bitcoininfonews.com/eth-drops-to-1400-bdag-launches-devs-launchpad-xrp-etf-incoming/","301","","active",""
"51","ethena-dips-xrp-outlook-rises-blockdag-ignites-token2049-with-0-03-presale-2/","exact","https://bitcoininfonews.com/ethena-dips-xrp-outlook-rises-blockdag-ignites-token2049-with-0-03-presale/","301","","active",""
"52","ethereum-foundation-new-leadership-2025-2/","exact","https://bitcoininfonews.com/ethereum-foundation-new-leadership-2025/","301","","active",""
"53","ethereum-foundation-sells-10000-eth-2/","exact","https://bitcoininfonews.com/ethereum-foundation-sells-10000-eth/","301","","active",""
"54","ethereum-pectra-upgrade-may-2025-2/","exact","https://bitcoininfonews.com/ethereum-pectra-upgrade-may-2025/","301","","active",""
"55","eu-sanctions-a7a5-stablecoin-2/","exact","https://bitcoininfonews.com/eu-sanctions-a7a5-stablecoin/","301","","active",""
"56","federal-reserve-eases-crypto-rules-2/","exact","https://bitcoininfonews.com/federal-reserve-eases-crypto-rules/","301","","active",""
"57","fidelity-launches-solana-etf-2/","exact","https://bitcoininfonews.com/fidelity-launches-solana-etf/","301","","active",""
"58","florida-bitcoin-reserve-bills-withdrawn-2/","exact","https://bitcoininfonews.com/florida-bitcoin-reserve-bills-withdrawn/","301","","active",""
"59","france-crypto-kidnappings-security-measures-2/","exact","https://bitcoininfonews.com/france-crypto-kidnappings-security-measures/","301","","active",""
"60","ftx-creditor-payments-may-2/","exact","https://bitcoininfonews.com/ftx-creditor-payments-may/","301","","active",""
"61","ftx-creditor-repayment-5-billion-2/","exact","https://bitcoininfonews.com/ftx-creditor-repayment-5-billion/","301","","active",""
"62","gamestop-bitcoin-treasury-asset-2/","exact","https://bitcoininfonews.com/gamestop-bitcoin-treasury-asset/","301","","active",""
"63","genius-act-stablecoin-regulation-2025/","exact","https://bitcoininfonews.com/genius-act-stablecoin-regulation/","301","","active",""
"63","genius-act-stablecoin-regulation-2/","exact","https://bitcoininfonews.com/genius-act-stablecoin-regulation/","301","","active",""
"64","genius-act-us-stablecoin-regulations-2/","exact","https://bitcoininfonews.com/genius-act-us-stablecoin-regulations/","301","","active",""
"65","hong-kong-stablecoin-regulations-2025-3/","exact","https://bitcoininfonews.com/hong-kong-stablecoin-regulations-2025/","301","","active",""
"65","hong-kong-stablecoin-regulations-2025-2/","exact","https://bitcoininfonews.com/hong-kong-stablecoin-regulations-2025/","301","","active",""
"66","ibm-anthropic-ai-partnership-2/","exact","https://bitcoininfonews.com/ibm-anthropic-ai-partnership/","301","","active",""
"67","illinois-crypto-consumer-protection-laws-2/","exact","https://bitcoininfonews.com/illinois-crypto-consumer-protection-laws/","301","","active",""
"68","jpmorgan-bitcoin-ethereum-loan-collateral-2/","exact","https://bitcoininfonews.com/jpmorgan-bitcoin-ethereum-loan-collateral/","301","","active",""
"69","jpmorgan-clients-buy-bitcoin-2/","exact","https://bitcoininfonews.com/jpmorgan-clients-buy-bitcoin/","301","","active",""
"69","jpmorgan-clients-buy-bitcoin-105300/","exact","https://bitcoininfonews.com/jpmorgan-clients-buy-bitcoin/","301","","active",""
"70","libre-tokenizes-500m-telegram-bonds-2/","exact","https://bitcoininfonews.com/libre-tokenizes-500m-telegram-bonds/","301","","active",""
"71","meta-anduril-military-xr-headsets-2/","exact","https://bitcoininfonews.com/meta-anduril-military-xr-headsets/","301","","active",""
"72","meta-rejects-bitcoin-treasury-proposal-3/","exact","https://bitcoininfonews.com/meta-rejects-bitcoin-treasury-proposal/","301","","active",""
"72","meta-rejects-bitcoin-treasury-proposal-2/","exact","https://bitcoininfonews.com/meta-rejects-bitcoin-treasury-proposal/","301","","active",""
"73","meta-shareholders-reject-bitcoin-proposal-2/","exact","https://bitcoininfonews.com/meta-shareholders-reject-bitcoin-proposal/","301","","active",""
"74","meta-shareholders-reject-bitcoin-treasury-2/","exact","https://bitcoininfonews.com/meta-shareholders-reject-bitcoin-treasury/","301","","active",""
"75","metaplanet-expands-bitcoin-holdings-2/","exact","https://bitcoininfonews.com/metaplanet-expands-bitcoin-holdings/","301","","active",""
"76","michael-saylor-bitcoin-purchase-signals-2/","exact","https://bitcoininfonews.com/michael-saylor-bitcoin-purchase-signals/","301","","active",""
"77","michael-saylor-bitcoin-strategy-impact-2/","exact","https://bitcoininfonews.com/michael-saylor-bitcoin-strategy-impact/","301","","active",""
"78","microstrategy-index-exclusion-bitcoin-risk-2/","exact","https://bitcoininfonews.com/microstrategy-index-exclusion-bitcoin-risk/","301","","active",""
"79","morgan-stanley-crypto-etf-adoption-still-early-advisor-access-slow-2/","exact","https://bitcoininfonews.com/morgan-stanley-crypto-etf-adoption-still-early-advisor-access-slow/","301","","active",""
"80","native-markets-hyperliquid-usdh-stablecoin-2/","exact","https://bitcoininfonews.com/native-markets-hyperliquid-usdh-stablecoin/","301","","active",""
"81","new-crypto-zkp-commands-market-attention-with-massive-5m-giveaway-as-sol-xmr-consolidate-2/","exact","https://bitcoininfonews.com/new-crypto-zkp-commands-market-attention-with-massive-5m-giveaway-as-sol-xmr-consolidate/","301","","active",""
"82","nyc-comptroller-rejects-bitcoin-bond-2/","exact","https://bitcoininfonews.com/nyc-comptroller-rejects-bitcoin-bond/","301","","active",""
"83","optimism-op-token-unlock-april-2025-2/","exact","https://bitcoininfonews.com/optimism-op-token-unlock-april-2025/","301","","active",""
"84","paul-atkins-sec-chair-crypto-2/","exact","https://bitcoininfonews.com/paul-atkins-sec-chair-crypto/","301","","active",""
"85","pi-coin-forecast-hyperliquid-analysis-and-blockdags-386m-presale-momentum-2/","exact","https://bitcoininfonews.com/pi-coin-forecast-hyperliquid-analysis-and-blockdags-386m-presale-momentum/","301","","active",""
"86","republic-europe-indirect-kraken-stake-5/","exact","https://bitcoininfonews.com/republic-europe-indirect-kraken-stake/","301","","active",""
"86","republic-europe-indirect-kraken-stake-4/","exact","https://bitcoininfonews.com/republic-europe-indirect-kraken-stake/","301","","active",""
"86","republic-europe-indirect-kraken-stake-3/","exact","https://bitcoininfonews.com/republic-europe-indirect-kraken-stake/","301","","active",""
"86","republic-europe-indirect-kraken-stake-2/","exact","https://bitcoininfonews.com/republic-europe-indirect-kraken-stake/","301","","active",""
"87","republic-europe-kraken-equity-access-9/","exact","https://bitcoininfonews.com/republic-europe-kraken-equity-access/","301","","active",""
"87","republic-europe-kraken-equity-access-8/","exact","https://bitcoininfonews.com/republic-europe-kraken-equity-access/","301","","active",""
"87","republic-europe-kraken-equity-access-7/","exact","https://bitcoininfonews.com/republic-europe-kraken-equity-access/","301","","active",""
"87","republic-europe-kraken-equity-access-6/","exact","https://bitcoininfonews.com/republic-europe-kraken-equity-access/","301","","active",""
"87","republic-europe-kraken-equity-access-5/","exact","https://bitcoininfonews.com/republic-europe-kraken-equity-access/","301","","active",""
"87","republic-europe-kraken-equity-access-4/","exact","https://bitcoininfonews.com/republic-europe-kraken-equity-access/","301","","active",""
"87","republic-europe-kraken-equity-access-3/","exact","https://bitcoininfonews.com/republic-europe-kraken-equity-access/","301","","active",""
"87","republic-europe-kraken-equity-access-2/","exact","https://bitcoininfonews.com/republic-europe-kraken-equity-access/","301","","active",""
"88","republic-europe-kraken-equity-spv-9/","exact","https://bitcoininfonews.com/republic-europe-kraken-equity-spv/","301","","active",""
"88","republic-europe-kraken-equity-spv-8/","exact","https://bitcoininfonews.com/republic-europe-kraken-equity-spv/","301","","active",""
"88","republic-europe-kraken-equity-spv-7/","exact","https://bitcoininfonews.com/republic-europe-kraken-equity-spv/","301","","active",""
"88","republic-europe-kraken-equity-spv-6/","exact","https://bitcoininfonews.com/republic-europe-kraken-equity-spv/","301","","active",""
"88","republic-europe-kraken-equity-spv-5/","exact","https://bitcoininfonews.com/republic-europe-kraken-equity-spv/","301","","active",""
"88","republic-europe-kraken-equity-spv-4/","exact","https://bitcoininfonews.com/republic-europe-kraken-equity-spv/","301","","active",""
"88","republic-europe-kraken-equity-spv-3/","exact","https://bitcoininfonews.com/republic-europe-kraken-equity-spv/","301","","active",""
"88","republic-europe-kraken-equity-spv-2/","exact","https://bitcoininfonews.com/republic-europe-kraken-equity-spv/","301","","active",""
"88","republic-europe-kraken-equity-spv-12/","exact","https://bitcoininfonews.com/republic-europe-kraken-equity-spv/","301","","active",""
"88","republic-europe-kraken-equity-spv-11/","exact","https://bitcoininfonews.com/republic-europe-kraken-equity-spv/","301","","active",""
"88","republic-europe-kraken-equity-spv-10/","exact","https://bitcoininfonews.com/republic-europe-kraken-equity-spv/","301","","active",""
"89","republic-europe-kraken-indirect-stake-3/","exact","https://bitcoininfonews.com/republic-europe-kraken-indirect-stake/","301","","active",""
"89","republic-europe-kraken-indirect-stake-2/","exact","https://bitcoininfonews.com/republic-europe-kraken-indirect-stake/","301","","active",""
"90","republic-europe-kraken-investment-5/","exact","https://bitcoininfonews.com/republic-europe-kraken-investment/","301","","active",""
"90","republic-europe-kraken-investment-4/","exact","https://bitcoininfonews.com/republic-europe-kraken-investment/","301","","active",""
"90","republic-europe-kraken-investment-3/","exact","https://bitcoininfonews.com/republic-europe-kraken-investment/","301","","active",""
"90","republic-europe-kraken-investment-2/","exact","https://bitcoininfonews.com/republic-europe-kraken-investment/","301","","active",""
"91","republic-europe-kraken-ipo-access-9/","exact","https://bitcoininfonews.com/republic-europe-kraken-ipo-access/","301","","active",""
"91","republic-europe-kraken-ipo-access-8/","exact","https://bitcoininfonews.com/republic-europe-kraken-ipo-access/","301","","active",""
"91","republic-europe-kraken-ipo-access-7/","exact","https://bitcoininfonews.com/republic-europe-kraken-ipo-access/","301","","active",""
"91","republic-europe-kraken-ipo-access-6/","exact","https://bitcoininfonews.com/republic-europe-kraken-ipo-access/","301","","active",""
"91","republic-europe-kraken-ipo-access-5/","exact","https://bitcoininfonews.com/republic-europe-kraken-ipo-access/","301","","active",""
"91","republic-europe-kraken-ipo-access-4/","exact","https://bitcoininfonews.com/republic-europe-kraken-ipo-access/","301","","active",""
"91","republic-europe-kraken-ipo-access-3/","exact","https://bitcoininfonews.com/republic-europe-kraken-ipo-access/","301","","active",""
"91","republic-europe-kraken-ipo-access-2/","exact","https://bitcoininfonews.com/republic-europe-kraken-ipo-access/","301","","active",""
"92","republic-europe-kraken-ipo-investment-7/","exact","https://bitcoininfonews.com/republic-europe-kraken-ipo-investment/","301","","active",""
"92","republic-europe-kraken-ipo-investment-6/","exact","https://bitcoininfonews.com/republic-europe-kraken-ipo-investment/","301","","active",""
"92","republic-europe-kraken-ipo-investment-5/","exact","https://bitcoininfonews.com/republic-europe-kraken-ipo-investment/","301","","active",""
"92","republic-europe-kraken-ipo-investment-4/","exact","https://bitcoininfonews.com/republic-europe-kraken-ipo-investment/","301","","active",""
"92","republic-europe-kraken-ipo-investment-3/","exact","https://bitcoininfonews.com/republic-europe-kraken-ipo-investment/","301","","active",""
"92","republic-europe-kraken-ipo-investment-2/","exact","https://bitcoininfonews.com/republic-europe-kraken-ipo-investment/","301","","active",""
"93","republic-europe-kraken-ipo-spv-9/","exact","https://bitcoininfonews.com/republic-europe-kraken-ipo-spv/","301","","active",""
"93","republic-europe-kraken-ipo-spv-8/","exact","https://bitcoininfonews.com/republic-europe-kraken-ipo-spv/","301","","active",""
"93","republic-europe-kraken-ipo-spv-7/","exact","https://bitcoininfonews.com/republic-europe-kraken-ipo-spv/","301","","active",""
"93","republic-europe-kraken-ipo-spv-6/","exact","https://bitcoininfonews.com/republic-europe-kraken-ipo-spv/","301","","active",""
"93","republic-europe-kraken-ipo-spv-5/","exact","https://bitcoininfonews.com/republic-europe-kraken-ipo-spv/","301","","active",""
"93","republic-europe-kraken-ipo-spv-4/","exact","https://bitcoininfonews.com/republic-europe-kraken-ipo-spv/","301","","active",""
"93","republic-europe-kraken-ipo-spv-3/","exact","https://bitcoininfonews.com/republic-europe-kraken-ipo-spv/","301","","active",""
"93","republic-europe-kraken-ipo-spv-2/","exact","https://bitcoininfonews.com/republic-europe-kraken-ipo-spv/","301","","active",""
"93","republic-europe-kraken-ipo-spv-16/","exact","https://bitcoininfonews.com/republic-europe-kraken-ipo-spv/","301","","active",""
"93","republic-europe-kraken-ipo-spv-15/","exact","https://bitcoininfonews.com/republic-europe-kraken-ipo-spv/","301","","active",""
"93","republic-europe-kraken-ipo-spv-14/","exact","https://bitcoininfonews.com/republic-europe-kraken-ipo-spv/","301","","active",""
"93","republic-europe-kraken-ipo-spv-13/","exact","https://bitcoininfonews.com/republic-europe-kraken-ipo-spv/","301","","active",""
"93","republic-europe-kraken-ipo-spv-12/","exact","https://bitcoininfonews.com/republic-europe-kraken-ipo-spv/","301","","active",""
"93","republic-europe-kraken-ipo-spv-11/","exact","https://bitcoininfonews.com/republic-europe-kraken-ipo-spv/","301","","active",""
"93","republic-europe-kraken-ipo-spv-10/","exact","https://bitcoininfonews.com/republic-europe-kraken-ipo-spv/","301","","active",""
"94","republic-europe-kraken-ipo-stake-7/","exact","https://bitcoininfonews.com/republic-europe-kraken-ipo-stake/","301","","active",""
"94","republic-europe-kraken-ipo-stake-6/","exact","https://bitcoininfonews.com/republic-europe-kraken-ipo-stake/","301","","active",""
"94","republic-europe-kraken-ipo-stake-5/","exact","https://bitcoininfonews.com/republic-europe-kraken-ipo-stake/","301","","active",""
"94","republic-europe-kraken-ipo-stake-4/","exact","https://bitcoininfonews.com/republic-europe-kraken-ipo-stake/","301","","active",""
"94","republic-europe-kraken-ipo-stake-3/","exact","https://bitcoininfonews.com/republic-europe-kraken-ipo-stake/","301","","active",""
"94","republic-europe-kraken-ipo-stake-2/","exact","https://bitcoininfonews.com/republic-europe-kraken-ipo-stake/","301","","active",""
"95","republic-europe-kraken-pre-ipo-access-4/","exact","https://bitcoininfonews.com/republic-europe-kraken-pre-ipo-access/","301","","active",""
"95","republic-europe-kraken-pre-ipo-access-3/","exact","https://bitcoininfonews.com/republic-europe-kraken-pre-ipo-access/","301","","active",""
"95","republic-europe-kraken-pre-ipo-access-2/","exact","https://bitcoininfonews.com/republic-europe-kraken-pre-ipo-access/","301","","active",""
"96","republic-europe-kraken-pre-ipo-spv-3/","exact","https://bitcoininfonews.com/republic-europe-kraken-pre-ipo-spv/","301","","active",""
"96","republic-europe-kraken-pre-ipo-spv-2/","exact","https://bitcoininfonews.com/republic-europe-kraken-pre-ipo-spv/","301","","active",""
"97","republic-europe-kraken-pre-ipo-3/","exact","https://bitcoininfonews.com/republic-europe-kraken-pre-ipo/","301","","active",""
"97","republic-europe-kraken-pre-ipo-2/","exact","https://bitcoininfonews.com/republic-europe-kraken-pre-ipo/","301","","active",""
"98","republic-europe-kraken-spv-investment-4/","exact","https://bitcoininfonews.com/republic-europe-kraken-spv-investment/","301","","active",""
"98","republic-europe-kraken-spv-investment-3/","exact","https://bitcoininfonews.com/republic-europe-kraken-spv-investment/","301","","active",""
"98","republic-europe-kraken-spv-investment-2/","exact","https://bitcoininfonews.com/republic-europe-kraken-spv-investment/","301","","active",""
"99","republic-europe-kraken-spv-investors-2/","exact","https://bitcoininfonews.com/republic-europe-kraken-spv-investors/","301","","active",""
"100","republic-europe-kraken-spv-ipo-9/","exact","https://bitcoininfonews.com/republic-europe-kraken-spv-ipo/","301","","active",""
"100","republic-europe-kraken-spv-ipo-8/","exact","https://bitcoininfonews.com/republic-europe-kraken-spv-ipo/","301","","active",""
"100","republic-europe-kraken-spv-ipo-7/","exact","https://bitcoininfonews.com/republic-europe-kraken-spv-ipo/","301","","active",""
"100","republic-europe-kraken-spv-ipo-6/","exact","https://bitcoininfonews.com/republic-europe-kraken-spv-ipo/","301","","active",""
"100","republic-europe-kraken-spv-ipo-5/","exact","https://bitcoininfonews.com/republic-europe-kraken-spv-ipo/","301","","active",""
"100","republic-europe-kraken-spv-ipo-4/","exact","https://bitcoininfonews.com/republic-europe-kraken-spv-ipo/","301","","active",""
"100","republic-europe-kraken-spv-ipo-3/","exact","https://bitcoininfonews.com/republic-europe-kraken-spv-ipo/","301","","active",""
"100","republic-europe-kraken-spv-ipo-2/","exact","https://bitcoininfonews.com/republic-europe-kraken-spv-ipo/","301","","active",""
"100","republic-europe-kraken-spv-ipo-13/","exact","https://bitcoininfonews.com/republic-europe-kraken-spv-ipo/","301","","active",""
"100","republic-europe-kraken-spv-ipo-12/","exact","https://bitcoininfonews.com/republic-europe-kraken-spv-ipo/","301","","active",""
"100","republic-europe-kraken-spv-ipo-11/","exact","https://bitcoininfonews.com/republic-europe-kraken-spv-ipo/","301","","active",""
"100","republic-europe-kraken-spv-ipo-10/","exact","https://bitcoininfonews.com/republic-europe-kraken-spv-ipo/","301","","active",""
"101","republic-europe-kraken-spv-launch-9/","exact","https://bitcoininfonews.com/republic-europe-kraken-spv-launch/","301","","active",""
"101","republic-europe-kraken-spv-launch-8/","exact","https://bitcoininfonews.com/republic-europe-kraken-spv-launch/","301","","active",""
"101","republic-europe-kraken-spv-launch-7/","exact","https://bitcoininfonews.com/republic-europe-kraken-spv-launch/","301","","active",""
"101","republic-europe-kraken-spv-launch-6/","exact","https://bitcoininfonews.com/republic-europe-kraken-spv-launch/","301","","active",""
"101","republic-europe-kraken-spv-launch-5/","exact","https://bitcoininfonews.com/republic-europe-kraken-spv-launch/","301","","active",""
"101","republic-europe-kraken-spv-launch-4/","exact","https://bitcoininfonews.com/republic-europe-kraken-spv-launch/","301","","active",""
"101","republic-europe-kraken-spv-launch-3/","exact","https://bitcoininfonews.com/republic-europe-kraken-spv-launch/","301","","active",""
"101","republic-europe-kraken-spv-launch-2/","exact","https://bitcoininfonews.com/republic-europe-kraken-spv-launch/","301","","active",""
"101","republic-europe-kraken-spv-launch-17/","exact","https://bitcoininfonews.com/republic-europe-kraken-spv-launch/","301","","active",""
"101","republic-europe-kraken-spv-launch-16/","exact","https://bitcoininfonews.com/republic-europe-kraken-spv-launch/","301","","active",""
"101","republic-europe-kraken-spv-launch-15/","exact","https://bitcoininfonews.com/republic-europe-kraken-spv-launch/","301","","active",""
"101","republic-europe-kraken-spv-launch-14/","exact","https://bitcoininfonews.com/republic-europe-kraken-spv-launch/","301","","active",""
"101","republic-europe-kraken-spv-launch-13/","exact","https://bitcoininfonews.com/republic-europe-kraken-spv-launch/","301","","active",""
"101","republic-europe-kraken-spv-launch-12/","exact","https://bitcoininfonews.com/republic-europe-kraken-spv-launch/","301","","active",""
"101","republic-europe-kraken-spv-launch-11/","exact","https://bitcoininfonews.com/republic-europe-kraken-spv-launch/","301","","active",""
"101","republic-europe-kraken-spv-launch-10/","exact","https://bitcoininfonews.com/republic-europe-kraken-spv-launch/","301","","active",""
"102","republic-europe-kraken-spv-9/","exact","https://bitcoininfonews.com/republic-europe-kraken-spv/","301","","active",""
"102","republic-europe-kraken-spv-8/","exact","https://bitcoininfonews.com/republic-europe-kraken-spv/","301","","active",""
"102","republic-europe-kraken-spv-7/","exact","https://bitcoininfonews.com/republic-europe-kraken-spv/","301","","active",""
"102","republic-europe-kraken-spv-6/","exact","https://bitcoininfonews.com/republic-europe-kraken-spv/","301","","active",""
"102","republic-europe-kraken-spv-5/","exact","https://bitcoininfonews.com/republic-europe-kraken-spv/","301","","active",""
"102","republic-europe-kraken-spv-4/","exact","https://bitcoininfonews.com/republic-europe-kraken-spv/","301","","active",""
"102","republic-europe-kraken-spv-3/","exact","https://bitcoininfonews.com/republic-europe-kraken-spv/","301","","active",""
"102","republic-europe-kraken-spv-2/","exact","https://bitcoininfonews.com/republic-europe-kraken-spv/","301","","active",""
"103","republic-europe-kraken-stake-ipo-9/","exact","https://bitcoininfonews.com/republic-europe-kraken-stake-ipo/","301","","active",""
"103","republic-europe-kraken-stake-ipo-8/","exact","https://bitcoininfonews.com/republic-europe-kraken-stake-ipo/","301","","active",""
"103","republic-europe-kraken-stake-ipo-7/","exact","https://bitcoininfonews.com/republic-europe-kraken-stake-ipo/","301","","active",""
"103","republic-europe-kraken-stake-ipo-6/","exact","https://bitcoininfonews.com/republic-europe-kraken-stake-ipo/","301","","active",""
